osmid,y,x,highway,ref,street_count,junction,railway,geometry
3116004992,39.3042563,-76.3718127,,,3,,,POINT (-76.3718127 39.3042563)
3116004993,39.3042837,-76.3713536,,,1,,,POINT (-76.3713536 39.3042837)
3116004995,39.3043762,-76.3716386,,,3,,,POINT (-76.3716386 39.3043762)
3116004996,39.3044206,-76.3715917,,,3,,,POINT (-76.3715917 39.3044206)
3116004997,39.3044903,-76.3713629,,,1,,,POINT (-76.3713629 39.3044903)
3116004998,39.3045171,-76.3720664,,,1,,,POINT (-76.3720664 39.3045171)
3116005000,39.3045643,-76.3715007,,,3,,,POINT (-76.3715007 39.3045643)
3116005001,39.3072106,-76.3694,,,1,,,POINT (-76.3694 39.3072106)
3116005002,39.3072736,-76.3694991,,,3,,,POINT (-76.3694991 39.3072736)
3116005003,39.3073347,-76.369266,,,1,,,POINT (-76.369266 39.3073347)
3116005004,39.3073942,-76.3693834,,,3,,,POINT (-76.3693834 39.3073942)
3116005005,39.3081028,-76.3684828,,,1,,,POINT (-76.3684828 39.3081028)
3116005006,39.3082037,-76.3708916,,,3,,,POINT (-76.3708916 39.3082037)
3116005007,39.3082382,-76.3687896,,,3,,,POINT (-76.3687896 39.3082382)
3116005008,39.3082764,-76.3685269,,,1,,,POINT (-76.3685269 39.3082764)
3116005010,39.3084172,-76.3686669,,,3,,,POINT (-76.3686669 39.3084172)
3116005011,39.3084943,-76.3685015,,,1,,,POINT (-76.3685015 39.3084943)
3116005012,39.3085154,-76.3704673,,,3,,,POINT (-76.3704673 39.3085154)
3116005013,39.3085242,-76.3711112,,,1,,,POINT (-76.3711112 39.3085242)
3116005014,39.3085303,-76.3685894,,,4,,,POINT (-76.3685894 39.3085303)
3116005015,39.3085635,-76.3686657,,,1,,,POINT (-76.3686657 39.3085635)
3116005016,39.3085934,-76.3684174,,,1,,,POINT (-76.3684174 39.3085934)
3116005017,39.3086346,-76.3685183,,,3,,,POINT (-76.3685183 39.3086346)
3116005018,39.3086811,-76.3702422,,,3,,,POINT (-76.3702422 39.3086811)
3116005019,39.3087949,-76.3682506,,,1,,,POINT (-76.3682506 39.3087949)
3116005021,39.3088382,-76.3684008,,,3,,,POINT (-76.3684008 39.3088382)
3116005022,39.3088486,-76.370939,,,1,,,POINT (-76.370939 39.3088486)
3116005023,39.3088506,-76.3696468,,,1,,,POINT (-76.3696468 39.3088506)
3116005024,39.3088815,-76.3699724,,,3,,,POINT (-76.3699724 39.3088815)
3116005025,39.3089322,-76.3688099,,,1,,,POINT (-76.3688099 39.3089322)
3116005026,39.3089322,-76.3705839,,,1,,,POINT (-76.3705839 39.3089322)
3116005027,39.3089625,-76.3698634,,,3,,,POINT (-76.3698634 39.3089625)
3116005029,39.3090376,-76.3681798,,,1,,,POINT (-76.3681798 39.3090376)
3116005031,39.3090537,-76.3686421,,,3,,,POINT (-76.3686421 39.3090537)
3116005032,39.3090706,-76.3693612,,,1,,,POINT (-76.3693612 39.3090706)
3116005033,39.3090738,-76.368706,,,3,,,POINT (-76.368706 39.3090738)
3116005034,39.3091122,-76.3727818,,,3,,,POINT (-76.3727818 39.3091122)
3116005036,39.3091739,-76.3695738,,,3,,,POINT (-76.3695738 39.3091739)
3116005037,39.3091863,-76.3685576,,,1,,,POINT (-76.3685576 39.3091863)
3116005038,39.3091915,-76.3703824,,,1,,,POINT (-76.3703824 39.3091915)
3116005039,39.3092006,-76.3726638,,,1,,,POINT (-76.3726638 39.3092006)
3116005042,39.3092999,-76.3701461,,,1,,,POINT (-76.3701461 39.3092999)
3116005044,39.3093296,-76.3700826,,,3,,,POINT (-76.3700826 39.3093296)
3116005046,39.3093861,-76.3722991,,,1,,,POINT (-76.3722991 39.3093861)
3116005047,39.3093867,-76.3684361,,,1,,,POINT (-76.3684361 39.3093867)
3116005048,39.3093887,-76.3701234,,,1,,,POINT (-76.3701234 39.3093887)
3116005050,39.3094611,-76.3725541,,,3,,,POINT (-76.3725541 39.3094611)
3116005052,39.3095044,-76.3723557,,,3,,,POINT (-76.3723557 39.3095044)
3116005053,39.3095884,-76.3689267,,,3,,,POINT (-76.3689267 39.3095884)
3116005054,39.3096201,-76.3682399,,,1,,,POINT (-76.3682399 39.3096201)
3116005055,39.3097221,-76.3726277,,,1,,,POINT (-76.3726277 39.3097221)
3116005056,39.3097733,-76.3685747,,,3,,,POINT (-76.3685747 39.3097733)
3116005057,39.3097885,-76.3679502,,,1,,,POINT (-76.3679502 39.3097885)
3116005058,39.3098895,-76.3683589,,,3,,,POINT (-76.3683589 39.3098895)
3116005059,39.3099092,-76.368323,,,3,,,POINT (-76.368323 39.3099092)
3116005060,39.3099124,-76.3676405,,,1,,,POINT (-76.3676405 39.3099124)
3116005061,39.3099239,-76.3682962,,,3,,,POINT (-76.3682962 39.3099239)
3116005062,39.3099636,-76.3677669,,,3,,,POINT (-76.3677669 39.3099636)
3116005063,39.3100353,-76.3677259,,,1,,,POINT (-76.3677259 39.3100353)
3116005064,39.3100672,-76.3680222,,,3,,,POINT (-76.3680222 39.3100672)
3116005065,39.3100736,-76.3680099,,,3,,,POINT (-76.3680099 39.3100736)
3116005068,39.3101286,-76.3680535,,,3,,,POINT (-76.3680535 39.3101286)
3116005069,39.3101437,-76.3684588,,,1,,,POINT (-76.3684588 39.3101437)
3116005070,39.3101902,-76.3675337,,,1,,,POINT (-76.3675337 39.3101902)
3116005073,39.3102488,-76.3676875,,,3,,,POINT (-76.3676875 39.3102488)
3116005075,39.3102906,-76.3704715,,,1,,,POINT (-76.3704715 39.3102906)
3116005076,39.3103446,-76.3711644,,,3,,,POINT (-76.3711644 39.3103446)
3116005077,39.3103451,-76.3682252,,,3,,,POINT (-76.3682252 39.3103451)
3116005080,39.3103844,-76.3682465,,,1,,,POINT (-76.3682465 39.3103844)
3116005086,39.3104469,-76.3710491,,,1,,,POINT (-76.3710491 39.3104469)
3116005088,39.3104588,-76.3687057,,,1,,,POINT (-76.3687057 39.3104588)
3116005090,39.3105205,-76.3714526,,,3,,,POINT (-76.3714526 39.3105205)
3116005092,39.310639,-76.3713276,,,1,,,POINT (-76.3713276 39.310639)
3116005093,39.3107046,-76.3678754,,,1,,,POINT (-76.3678754 39.3107046)
3116005094,39.310742,-76.3715768,,,1,,,POINT (-76.3715768 39.310742)
3116005097,39.3112353,-76.3726419,,,3,,,POINT (-76.3726419 39.3112353)
3116005098,39.3113441,-76.3725239,,,1,,,POINT (-76.3725239 39.3113441)
3116005099,39.3115415,-76.3729246,,,1,,,POINT (-76.3729246 39.3115415)
3116005100,39.3115592,-76.3731804,,,3,,,POINT (-76.3731804 39.3115592)
3116005101,39.3116472,-76.3731025,,,1,,,POINT (-76.3731025 39.3116472)
3116005102,39.3117622,-76.3735398,,,3,,,POINT (-76.3735398 39.3117622)
3116005103,39.3118436,-76.3734568,,,1,,,POINT (-76.3734568 39.3118436)
3116005104,39.3118989,-76.373756,,,3,,,POINT (-76.373756 39.3118989)
3116005105,39.3119683,-76.3736411,,,1,,,POINT (-76.3736411 39.3119683)
3116005106,39.3120188,-76.3739456,,,3,,,POINT (-76.3739456 39.3120188)
3116005107,39.3121521,-76.3741564,,,3,,,POINT (-76.3741564 39.3121521)
3116005108,39.3122026,-76.3737635,,,1,,,POINT (-76.3737635 39.3122026)
3116005109,39.3123172,-76.3739259,,,1,,,POINT (-76.3739259 39.3123172)
3116883292,39.4072587,-76.6553576,,,3,,,POINT (-76.6553576 39.4072587)
3116883314,39.402469,-76.6558492,,,3,,,POINT (-76.6558492 39.402469)
3116883315,39.4017348,-76.6530922,,,3,,,POINT (-76.6530922 39.4017348)
3116883316,39.40222,-76.6531238,,,3,,,POINT (-76.6531238 39.40222)
3116883318,39.4030386,-76.6532683,,,1,,,POINT (-76.6532683 39.4030386)
3116883325,39.4029005,-76.653945,,,3,,,POINT (-76.653945 39.4029005)
3116919573,39.4165699,-76.6560026,,,3,,,POINT (-76.6560026 39.4165699)
3116919592,39.4164148,-76.6572912,,,4,,,POINT (-76.6572912 39.4164148)
3116919594,39.4160714,-76.6579631,,,3,,,POINT (-76.6579631 39.4160714)
3116919595,39.4154625,-76.6586451,,,3,,,POINT (-76.6586451 39.4154625)
3116919597,39.4136655,-76.6593852,,,3,,,POINT (-76.6593852 39.4136655)
3116919599,39.414079,-76.6598499,,,3,,,POINT (-76.6598499 39.414079)
3116919603,39.4148966,-76.6592765,,,3,,,POINT (-76.6592765 39.4148966)
3116919604,39.4143734,-76.6585695,,,3,,,POINT (-76.6585695 39.4143734)
3116919611,39.4153416,-76.6582081,,,3,,,POINT (-76.6582081 39.4153416)
3116919612,39.4150247,-76.6577627,,,3,,,POINT (-76.6577627 39.4150247)
3116919619,39.4145141,-76.6587573,,,3,,,POINT (-76.6587573 39.4145141)
3116919624,39.4144325,-76.6598111,,,3,,,POINT (-76.6598111 39.4144325)
3116919625,39.41645,-76.6561385,,,3,,,POINT (-76.6561385 39.41645)
3116919626,39.4168712,-76.6567694,,,3,,,POINT (-76.6567694 39.4168712)
3116919627,39.415989,-76.6566614,,,3,,,POINT (-76.6566614 39.415989)
3116919628,39.4155257,-76.6571869,,,3,,,POINT (-76.6571869 39.4155257)
3116919829,39.4154454,-76.6583999,,,3,,,POINT (-76.6583999 39.4154454)
3116919830,39.4159598,-76.6578044,,,4,,,POINT (-76.6578044 39.4159598)
3116919831,39.4153517,-76.658224,,,3,,,POINT (-76.658224 39.4153517)
3116919832,39.4158513,-76.6576501,,,4,,,POINT (-76.6576501 39.4158513)
3116919833,39.4163019,-76.6571242,,,4,,,POINT (-76.6571242 39.4163019)
3116919834,39.4167566,-76.6565977,,,3,,,POINT (-76.6565977 39.4167566)
3116919835,39.4152376,-76.658062,,,3,,,POINT (-76.658062 39.4152376)
3116919836,39.4157414,-76.6574938,,,4,,,POINT (-76.6574938 39.4157414)
3116919837,39.4162042,-76.6569797,,,4,,,POINT (-76.6569797 39.4162042)
3116919838,39.4166513,-76.65644,,,3,,,POINT (-76.65644 39.4166513)
3116919839,39.416546,-76.6562823,,,3,,,POINT (-76.6562823 39.416546)
3116919840,39.4160852,-76.6568036,,,4,,,POINT (-76.6568036 39.4160852)
3116919841,39.4156281,-76.6573326,,,4,,,POINT (-76.6573326 39.4156281)
3116919842,39.4151225,-76.6579002,,,3,,,POINT (-76.6579002 39.4151225)
3116919843,39.4169885,-76.6566078,,,3,,,POINT (-76.6566078 39.4169885)
3116919844,39.4170893,-76.6564213,,,3,,,POINT (-76.6564213 39.4170893)
3116919845,39.4166376,-76.6557665,,,3,,,POINT (-76.6557665 39.4166376)
3116919846,39.4134026,-76.6593908,,,3,,,POINT (-76.6593908 39.4134026)
3116919848,39.4128769,-76.6601555,,,1,,,POINT (-76.6601555 39.4128769)
3116919849,39.4136224,-76.660057,,,1,,,POINT (-76.660057 39.4136224)
3116919850,39.4133109,-76.6595144,,,3,,,POINT (-76.6595144 39.4133109)
3119874777,39.3109918,-76.3873743,,,1,,,POINT (-76.3873743 39.3109918)
3119874778,39.3110163,-76.387139,,,3,,,POINT (-76.387139 39.3110163)
3119874779,39.3111036,-76.3874131,,,1,,,POINT (-76.3874131 39.3111036)
3119874780,39.3111519,-76.3871576,,,3,,,POINT (-76.3871576 39.3111519)
3119874781,39.3112708,-76.3873099,,,1,,,POINT (-76.3873099 39.3112708)
3119874782,39.3112822,-76.3871755,,,3,,,POINT (-76.3871755 39.3112822)
3119874783,39.3117306,-76.3876292,,,1,,,POINT (-76.3876292 39.3117306)
3119874784,39.3117629,-76.3872413,,,3,,,POINT (-76.3872413 39.3117629)
3119874785,39.3120301,-76.3915229,,,1,,,POINT (-76.3915229 39.3120301)
3119874786,39.3120825,-76.390679,,,1,,,POINT (-76.390679 39.3120825)
3119874787,39.3120859,-76.3874425,,,1,,,POINT (-76.3874425 39.3120859)
3119874788,39.3120992,-76.3872811,,,3,,,POINT (-76.3872811 39.3120992)
3119874789,39.312112,-76.3913683,,,1,,,POINT (-76.3913683 39.312112)
3119874790,39.3121238,-76.3904672,,,1,,,POINT (-76.3904672 39.3121238)
3119874791,39.3121255,-76.3912259,,,1,,,POINT (-76.3912259 39.3121255)
3119874792,39.3121281,-76.3908457,,,1,,,POINT (-76.3908457 39.3121281)
3119874793,39.3121429,-76.3910627,,,1,,,POINT (-76.3910627 39.3121429)
3119874794,39.3121447,-76.3903285,,,1,,,POINT (-76.3903285 39.3121447)
3119874795,39.3121581,-76.3876807,,,1,,,POINT (-76.3876807 39.3121581)
3119874798,39.312198,-76.3872816,,,3,,,POINT (-76.3872816 39.312198)
3119874799,39.3122293,-76.3901873,,,1,,,POINT (-76.3901873 39.3122293)
3119874800,39.3122799,-76.3915377,,,3,,,POINT (-76.3915377 39.3122799)
3119874801,39.3123073,-76.3913893,,,3,,,POINT (-76.3913893 39.3123073)
3119874802,39.312332,-76.3912562,,,3,,,POINT (-76.3912562 39.312332)
3119874803,39.3123607,-76.3911006,,,3,,,POINT (-76.3911006 39.3123607)
3119874804,39.3124227,-76.3907617,,,3,,,POINT (-76.3907617 39.3124227)
3119874805,39.312432,-76.3872691,,,3,,,POINT (-76.3872691 39.312432)
3119874806,39.3124469,-76.3874548,,,1,,,POINT (-76.3874548 39.3124469)
3119874807,39.312465,-76.390508,,,3,,,POINT (-76.390508 39.312465)
3119874808,39.3124817,-76.3904077,,,3,,,POINT (-76.3904077 39.3124817)
3119874809,39.3125214,-76.3908617,,,3,,,POINT (-76.3908617 39.3125214)
3119874810,39.3125661,-76.3906495,,,1,,,POINT (-76.3906495 39.3125661)
3119874811,39.3127504,-76.3911216,,,3,,,POINT (-76.3911216 39.3127504)
3119874812,39.3127636,-76.391021,,,1,,,POINT (-76.391021 39.3127636)
3119874813,39.3127657,-76.3872369,,,3,,,POINT (-76.3872369 39.3127657)
3119874814,39.3127851,-76.3873885,,,1,,,POINT (-76.3873885 39.3127851)
3119874815,39.3128873,-76.3872251,,,3,,,POINT (-76.3872251 39.3128873)
3119874816,39.312901,-76.3873639,,,1,,,POINT (-76.3873639 39.312901)
3119874817,39.3130143,-76.3872128,,,3,,,POINT (-76.3872128 39.3130143)
3119874818,39.3130226,-76.3874057,,,1,,,POINT (-76.3874057 39.3130226)
3119874822,39.313436,-76.390355,,,1,,,POINT (-76.390355 39.313436)
3119874823,39.3134976,-76.3872755,,,1,,,POINT (-76.3872755 39.3134976)
3119874824,39.3135106,-76.3871649,,,3,,,POINT (-76.3871649 39.3135106)
3119874825,39.3135516,-76.3898393,,,1,,,POINT (-76.3898393 39.3135516)
3119878829,39.3136228,-76.3902144,,,1,,,POINT (-76.3902144 39.3136228)
3119878830,39.3136617,-76.3900512,,,1,,,POINT (-76.3900512 39.3136617)
3119878836,39.3137616,-76.3874843,,,1,,,POINT (-76.3874843 39.3137616)
3119878837,39.313788,-76.3892142,,,1,,,POINT (-76.3892142 39.313788)
3119878839,39.3138535,-76.3909901,,,1,,,POINT (-76.3909901 39.3138535)
3119878841,39.3138889,-76.3890903,,,1,,,POINT (-76.3890903 39.3138889)
3119878843,39.3139744,-76.3893977,,,3,,,POINT (-76.3893977 39.3139744)
3119878844,39.3140119,-76.3911547,,,3,,,POINT (-76.3911547 39.3140119)
3119878845,39.3140144,-76.3900871,,,3,,,POINT (-76.3900871 39.3140144)
3119878846,39.3140504,-76.3890485,,,1,,,POINT (-76.3890485 39.3140504)
3119878847,39.3140675,-76.3892376,,,3,,,POINT (-76.3892376 39.3140675)
3119878848,39.3140685,-76.3905234,,,3,,,POINT (-76.3905234 39.3140685)
3119878849,39.3140827,-76.3875997,,,1,,,POINT (-76.3875997 39.3140827)
3119878850,39.3141346,-76.38915,,,3,,,POINT (-76.38915 39.3141346)
3119878851,39.3141454,-76.388884,,,1,,,POINT (-76.388884 39.3141454)
3119878852,39.314186,-76.3874991,,,3,,,POINT (-76.3874991 39.314186)
3119878853,39.3142484,-76.3889952,,,3,,,POINT (-76.3889952 39.3142484)
3120416230,39.4182463,-76.628013,,,3,,,POINT (-76.628013 39.4182463)
3120416231,39.4181715,-76.6275037,,,1,,,POINT (-76.6275037 39.4181715)
3121355398,39.38597,-76.7082401,,,3,,,POINT (-76.7082401 39.38597)
3121496598,39.3141966,-76.7736231,,,1,,,POINT (-76.7736231 39.3141966)
3121537296,39.3207922,-76.7299833,,,3,,,POINT (-76.7299833 39.3207922)
3121545914,39.2392708,-76.6794806,,,3,,,POINT (-76.6794806 39.2392708)
3123930270,39.3747372,-76.8129582,,,3,,,POINT (-76.8129582 39.3747372)
3123930271,39.3726483,-76.8143715,,,1,,,POINT (-76.8143715 39.3726483)
3123930272,39.375043,-76.8136239,,,1,,,POINT (-76.8136239 39.375043)
3123930274,39.3735106,-76.8125506,,,3,,,POINT (-76.8125506 39.3735106)
3125007603,39.2531093,-76.4843913,,,1,,,POINT (-76.4843913 39.2531093)
3125007604,39.2539792,-76.4825315,,,1,,,POINT (-76.4825315 39.2539792)
3125007605,39.2543033,-76.4830175,,,3,,,POINT (-76.4830175 39.2543033)
3129322387,39.3944681,-76.7140144,,,3,,,POINT (-76.7140144 39.3944681)
3129322388,39.3949138,-76.7140084,,,1,,,POINT (-76.7140084 39.3949138)
3129542001,39.6223644,-76.6270822,,,3,,,POINT (-76.6270822 39.6223644)
3129542002,39.6224016,-76.6269524,,,1,,,POINT (-76.6269524 39.6224016)
3129542003,39.6220597,-76.6282156,,,3,,,POINT (-76.6282156 39.6220597)
3129672767,39.6455323,-76.7935412,,,3,,,POINT (-76.7935412 39.6455323)
3129672769,39.6505792,-76.7936015,turning_circle,,4,,,POINT (-76.7936015 39.6505792)
3129672773,39.7035319,-76.7663021,,,1,,,POINT (-76.7663021 39.7035319)
3129672775,39.7047613,-76.7737012,,,1,,,POINT (-76.7737012 39.7047613)
3129672792,39.7053235,-76.7715526,,,3,,,POINT (-76.7715526 39.7053235)
3129672798,39.7054114,-76.7717746,,,3,,,POINT (-76.7717746 39.7054114)
3129672805,39.7054943,-76.7679086,,,3,,,POINT (-76.7679086 39.7054943)
3129672808,39.705532,-76.7725171,,,3,,,POINT (-76.7725171 39.705532)
3129672810,39.7055546,-76.7725824,,,3,,,POINT (-76.7725824 39.7055546)
3129672823,39.705835,-76.7797503,,,3,,,POINT (-76.7797503 39.705835)
3129675136,39.7075504,-76.7792552,,,1,,,POINT (-76.7792552 39.7075504)
3134504935,39.4196081,-76.4527043,,,3,,,POINT (-76.4527043 39.4196081)
3134504967,39.4205144,-76.4536791,,,3,,,POINT (-76.4536791 39.4205144)
3134504974,39.4207998,-76.4537478,,,3,,,POINT (-76.4537478 39.4207998)
3135511759,39.3969208,-76.6017053,,,3,,,POINT (-76.6017053 39.3969208)
3137899229,39.323907,-76.442139,,,1,,,POINT (-76.442139 39.323907)
3137899231,39.3240071,-76.4423078,,,3,,,POINT (-76.4423078 39.3240071)
3137899233,39.3241223,-76.4424839,,,1,,,POINT (-76.4424839 39.3241223)
3137899235,39.324586,-76.4434197,,,1,,,POINT (-76.4434197 39.324586)
3147137777,39.4004153,-76.6176069,,,1,,,POINT (-76.6176069 39.4004153)
3147137779,39.4008468,-76.6179669,,,3,,,POINT (-76.6179669 39.4008468)
3148979195,39.3407779,-76.4644558,,,3,,,POINT (-76.4644558 39.3407779)
3148979203,39.3410943,-76.4645858,,,4,,,POINT (-76.4645858 39.3410943)
3148979205,39.3411401,-76.4650355,,,3,,,POINT (-76.4650355 39.3411401)
3149417403,39.3153917,-76.454123,turning_circle,,1,,,POINT (-76.454123 39.3153917)
3155355799,39.4430076,-76.4425651,,,3,,,POINT (-76.4425651 39.4430076)
3155355807,39.4440476,-76.4444991,turning_circle,,3,,,POINT (-76.4444991 39.4440476)
3155413145,39.3852418,-76.4945665,,,1,,,POINT (-76.4945665 39.3852418)
3155413151,39.3864227,-76.4937144,,,1,,,POINT (-76.4937144 39.3864227)
3155413152,39.3865217,-76.4945042,,,1,,,POINT (-76.4945042 39.3865217)
3155413153,39.3865732,-76.4939092,,,3,,,POINT (-76.4939092 39.3865732)
3155413159,39.3870937,-76.494256,,,3,,,POINT (-76.494256 39.3870937)
3155418033,39.3849863,-76.494723,,,3,,,POINT (-76.494723 39.3849863)
3164573044,39.3296803,-76.8562586,,,3,,,POINT (-76.8562586 39.3296803)
3164573047,39.3333623,-76.8533793,,,3,,,POINT (-76.8533793 39.3333623)
3166605332,39.3309549,-76.4587023,,,3,,,POINT (-76.4587023 39.3309549)
3166621940,39.3440886,-76.4653527,,,1,,,POINT (-76.4653527 39.3440886)
3166621943,39.3442508,-76.4651076,,,3,,,POINT (-76.4651076 39.3442508)
3166621944,39.3443071,-76.4650171,,,1,,,POINT (-76.4650171 39.3443071)
3166622561,39.3408677,-76.4668492,,,3,,,POINT (-76.4668492 39.3408677)
3166643948,39.3391147,-76.4824015,,,3,,,POINT (-76.4824015 39.3391147)
3166643950,39.3391858,-76.4829038,,,3,,,POINT (-76.4829038 39.3391858)
3166643953,39.339241,-76.4826321,,,3,,,POINT (-76.4826321 39.339241)
3166643960,39.3394309,-76.4821116,,,3,,,POINT (-76.4821116 39.3394309)
3166644562,39.3395593,-76.4823212,,,3,,,POINT (-76.4823212 39.3395593)
3166644566,39.3397923,-76.480814,,,1,,,POINT (-76.480814 39.3397923)
3166644567,39.3398923,-76.4830464,,,1,,,POINT (-76.4830464 39.3398923)
3166644569,39.3402717,-76.4814413,,,3,,,POINT (-76.4814413 39.3402717)
3166648789,39.3415986,-76.480997,,,3,,,POINT (-76.480997 39.3415986)
3166648790,39.3417863,-76.4817955,,,1,,,POINT (-76.4817955 39.3417863)
3166648791,39.3420762,-76.4819683,,,3,,,POINT (-76.4819683 39.3420762)
3166648795,39.3423154,-76.4821109,,,3,,,POINT (-76.4821109 39.3423154)
3167126384,39.3356685,-76.4537699,,,3,,,POINT (-76.4537699 39.3356685)
3167127949,39.3334876,-76.4456144,,,3,,,POINT (-76.4456144 39.3334876)
3167127951,39.3334969,-76.4462489,,,3,,,POINT (-76.4462489 39.3334969)
3170470621,39.3836838,-76.5731723,,,3,,,POINT (-76.5731723 39.3836838)
3170470622,39.3844279,-76.5741349,,,3,,,POINT (-76.5741349 39.3844279)
3170470623,39.3842501,-76.5742447,,,1,,,POINT (-76.5742447 39.3842501)
3170470624,39.3847314,-76.5739395,,,3,,,POINT (-76.5739395 39.3847314)
3170470626,39.3844778,-76.5733141,,,1,,,POINT (-76.5733141 39.3844778)
3170470631,39.3844137,-76.5729097,,,1,,,POINT (-76.5729097 39.3844137)
3170470638,39.3848375,-76.5742264,,,3,,,POINT (-76.5742264 39.3848375)
3170470659,39.3854324,-76.5764854,,,3,,,POINT (-76.5764854 39.3854324)
3170470660,39.3850671,-76.576219,,,3,,,POINT (-76.576219 39.3850671)
3170470861,39.3849579,-76.5762957,,,3,,,POINT (-76.5762957 39.3849579)
3170471959,39.3859635,-76.576017,,,3,,,POINT (-76.576017 39.3859635)
3170471960,39.3855062,-76.5761694,,,3,,,POINT (-76.5761694 39.3855062)
3170472261,39.3858928,-76.5758776,,,3,,,POINT (-76.5758776 39.3858928)
3170476383,39.4167455,-76.6556888,,,3,,,POINT (-76.6556888 39.4167455)
3170498430,39.4111864,-76.6450555,,,1,,,POINT (-76.6450555 39.4111864)
3170498436,39.4137659,-76.647279,,,4,,,POINT (-76.647279 39.4137659)
3170553031,39.3947514,-76.6180801,,,4,,,POINT (-76.6180801 39.3947514)
3170554765,39.3928082,-76.6070165,,,1,,,POINT (-76.6070165 39.3928082)
3170878596,39.3998844,-76.6077546,,,3,,,POINT (-76.6077546 39.3998844)
3171078418,39.3796767,-76.6572721,,,3,,,POINT (-76.6572721 39.3796767)
3171078426,39.3785359,-76.6545613,,,3,,,POINT (-76.6545613 39.3785359)
3171078435,39.3779439,-76.654954,,,3,,,POINT (-76.654954 39.3779439)
3171078437,39.3780542,-76.6556355,,,3,,,POINT (-76.6556355 39.3780542)
3171078438,39.3782474,-76.6556518,,,3,,,POINT (-76.6556518 39.3782474)
3171078442,39.3788566,-76.6546889,,,3,,,POINT (-76.6546889 39.3788566)
3171078443,39.3782795,-76.6558169,,,3,,,POINT (-76.6558169 39.3782795)
3171078445,39.3786053,-76.6556364,,,3,,,POINT (-76.6556364 39.3786053)
3171078446,39.3786985,-76.6552849,,,3,,,POINT (-76.6552849 39.3786985)
3171078449,39.3781918,-76.6541329,,,3,,,POINT (-76.6541329 39.3781918)
3171078450,39.3787685,-76.6550209,,,3,,,POINT (-76.6550209 39.3787685)
3171078452,39.3785346,-76.6563896,,,3,,,POINT (-76.6563896 39.3785346)
3171078454,39.379025,-76.6547652,,,3,,,POINT (-76.6547652 39.379025)
3171078455,39.3790728,-76.6570992,,,3,,,POINT (-76.6570992 39.3790728)
3171078456,39.3791505,-76.6567844,,,3,,,POINT (-76.6567844 39.3791505)
3171078457,39.3790953,-76.6566741,,,3,,,POINT (-76.6566741 39.3790953)
3171078458,39.3795024,-76.655124,,,3,,,POINT (-76.655124 39.3795024)
3171078459,39.3787968,-76.6565508,,,1,,,POINT (-76.6565508 39.3787968)
